n_beats,bpm_median,period_cv,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,drho_1,drho_2,drho_3,drho_4,path,composer
333,143.28358208955126,0.22254171128293013,0.4000137703168497,-0.013545709045879692,-0.002572298186627121,0.13994685143887195,-0.018490371885290874,-0.1023245452529795,0.0929855764682514,0.3730930117254879,-0.15588617239864272,-0.3539339040882507,-0.10941860353170578,0.25083687440551783,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/12/WuuE06M_annotations.txt,Chopin
333,147.54739345234307,0.33537149636610486,0.264362559211241,-0.15978456146048736,-0.09830742970680866,0.17210554841631306,-0.08628678523810004,-0.20698494638817838,0.08658028833348165,0.47086950302774705,-0.2003372319227149,-0.33305150530356503,-0.14291896140293628,0.36390280552896803,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/12/Yarden04_annotations.txt,Chopin
333,155.67594495298326,0.19605819624523785,0.25838053331081057,-0.16135978049797006,0.005301557667388789,0.27539078542876266,0.0623719747080974,-0.19487150032608472,0.12959974520864576,0.49271272946800476,-0.20763266695885818,-0.3983239441062324,-0.06954601870437672,0.32929589359803274,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/12/ZhangYunling02M_annotations.txt,Chopin
192,174.0510230574085,0.14422754869192467,0.34362479644826033,0.1899812616337983,0.12342941878263611,0.10576594736306291,0.055054870275338334,0.06432240220004204,0.10193374717090402,0.10074042538173217,-0.24172395563607546,0.09048152222832502,-0.046506476437956905,0.03909576273724491,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/Hebert03M_annotations.txt,Chopin
192,151.97895598056044,0.13825096444631546,0.42231510953299506,0.08670547238782943,-0.014345271788964751,-0.037689098202796166,-0.02298258253016891,0.0035145929414537535,0.11590331028250128,0.29792565123571074,-0.0902067005734343,-0.1860299590027917,-0.06762633281843464,-0.040507744260843886,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/JeonH02M_annotations.txt,Chopin
192,159.03750501962026,0.05692209095317548,0.15215552431034557,0.1760906728843072,0.01937386385920498,0.022620176541594053,0.010069741701437323,0.026678344958502173,0.01139726879976372,0.10516974656207695,-0.5001459072168167,0.16869785371878832,-0.08149965539164342,-0.007914076380717281,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/JiaXin01_annotations.txt,Chopin
192,158.30883943789644,0.23931690156476557,0.263488443745255,0.08741193064781608,-0.003957525826771069,-0.012041803687092133,-0.010812506445743103,-0.03885933111635756,-0.017654889266352045,-0.018349281065076304,-0.09712505186197705,0.045342120532859215,-0.03324177718802148,-0.029159741130673295,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/KaiRuiR06_annotations.txt,Chopin
192,147.30523485978432,0.10124161323663844,0.20236880666623,0.16290837965695473,0.12707723083093125,0.13086603320937581,0.17686745092744688,0.02839479257556313,0.19758052944557855,0.20766018081318321,-0.34916139769059984,0.08535881819853135,-0.018227567636125118,-0.033274485026655684,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/Kavalerova02_annotations.txt,Chopin
192,156.76213044960596,0.13912494668143646,0.2544474592800702,0.07809720445020188,0.007887796669628406,-0.11169975106794636,-0.032387727213946,-0.04678877274225678,0.005539966701381812,0.11399676895045724,-0.19698511373412603,-0.03590702103724684,0.034100922775368504,-0.1473712159979852,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/MERJAN02_annotations.txt,Chopin
192,152.29837281880248,0.07535599229712804,-0.02374185189379579,-0.029236097364866747,0.00827341267747643,-0.07147263243603975,-0.04674151639847639,-0.08385308600466289,0.019314618906059136,-0.000657649625866709,-0.3937394787054109,0.03234870248759303,0.020657522114964137,-0.044250205031989925,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/ParkJ02_annotations.txt,Chopin
192,147.3050540364046,0.1240920681670704,0.3686527172236895,0.2773364068206892,0.24429004851731623,0.21284092419172998,0.16173232297137904,0.1682688031442373,0.3642222985154937,0.31383600894164976,-0.34532177992656815,0.004586584032450994,0.016144141363589968,-0.0008024544397406766,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/Shi01_annotations.txt,Chopin
192,150.13559120580732,0.1081615452064888,0.25990700508069714,0.09043585965964838,0.13914700902413554,0.16040893616516758,0.017431547789905386,0.095281060137485,0.21523866269848382,0.23036530261417107,-0.2206372542560446,-0.13987249899479418,0.04664990645096477,0.1239954364385987,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/Shi02_annotations.txt,Chopin
192,142.99187865709212,0.0616013749669109,0.010152073793154963,0.0238246146324717,0.0439354465759084,9.011225801043564e-05,0.09727801068910912,0.015135422987828233,-0.007585734539473277,0.0629630509653499,-0.453838569796809,-0.005267251069843957,0.04506682660691181,-0.0664971108133052,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/TOIVIO02_annotations.txt,Chopin
192,163.9710509109585,0.08992808037159786,0.16488998485863657,0.10944588550055553,0.07412721815065615,-0.009541216534923404,-0.047656077226094065,-0.010690374871563341,-0.08266928763587746,0.13799036327463163,-0.3451189668377649,0.03399798875714026,0.06632552232506608,-0.01285444125660706,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/2/YeSijing03_annotations.txt,Chopin
151,40.31590196919734,0.43001775011849946,0.7683183983518265,0.6059286589161478,0.5526357096716004,0.5296135375771579,0.492788164567869,0.43069489250346965,0.44328277399426397,0.45775296235602475,-0.14081570796700532,-0.2401598255256294,-0.07351650785371207,0.02714167157381764,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/3/SunMeiting08_annotations.txt,Chopin
325,175.2264802256891,0.11543074460560265,0.24555630277534257,0.24323645448902156,0.16327456986219036,0.22518801994852808,0.0922797100634836,0.12812412639132822,0.03403467740042555,-0.03983459770481938,-0.5102673505578861,0.07706234918952173,-0.09600292574901725,0.13687887655133893,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/ADIG02_annotations.txt,Chopin
325,165.1764084041698,0.15168202395814437,0.05004964507409397,-0.009583388258514236,-0.011145311487233925,0.12088189729210987,-0.09800255716642463,-0.05309359134060528,-0.13022934274554554,0.04266471862010235,-0.46892124402982827,-0.028470038448622215,-0.07032411545426644,0.18725851072087668,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Arciglione04_annotations.txt,Chopin
325,156.87176778795163,0.1310338621847191,0.31124720758526697,0.1853578721973504,0.13571908317475911,0.09559156778609422,0.0959791544394247,0.03141263345993244,-0.003337088787965626,0.05652659929716058,-0.41713414597289505,-0.0425031211361317,-0.006153124076821765,-0.021371185985612277,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/BLINOV03_annotations.txt,Chopin
325,173.80296826502564,0.0970552751200721,0.17781797825761342,0.05161441392669592,-0.030651400331320428,0.11646124168394549,0.006992860214093932,-0.01343723389347283,-0.03869219742447811,0.10430992167735118,-0.4345655957460219,-0.007605690314723354,-0.1432202256199677,0.17240774242597243,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Day02_annotations.txt,Chopin
325,160.1714902755803,0.11930886340894699,0.3803075368051945,0.1998292685826006,0.17187660791360318,0.11819667213492499,0.08961484211859623,0.06569132757501582,0.05535324841753867,0.10404753815431167,-0.363446144655877,-0.10167384045762749,0.022929471570369033,-0.012323986641887922,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Duepree02_annotations.txt,Chopin
325,162.82689194671647,0.13037089616486058,0.4048834780495944,0.2203435566139049,0.21250714581140412,0.17801675478496573,0.16747606202004167,0.10585249156640898,0.08029061642175775,0.1520062817595233,-0.3515041939848132,-0.12445658501258396,0.022589059914050923,-0.016425162557937256,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Duepree06M_annotations.txt,Chopin
325,175.84349928562978,0.1358360625772502,0.4473773062278042,0.1550987280884514,0.05635375717220531,0.06422520415510824,0.027663329980878743,0.044589727267363044,0.018672050546325814,0.0627633288770668,-0.25277240129086204,-0.1498017729609136,-0.10324137793958357,0.06021427573113572,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Dulu02_annotations.txt,Chopin
325,169.4120835992131,0.12286764953873482,0.3831959053037606,0.13621433800496863,0.03058362693615113,0.1440873594221276,0.12469191029337554,0.0539866333322419,0.03674851590511577,0.0882331732033391,-0.314118512123262,-0.09305657259259587,-0.18797007101116192,0.13317773424214294,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/EVSTIO02_annotations.txt,Chopin
325,176.88235996445508,0.10993804546865792,0.24360624082174787,0.059820940055139736,0.023072979156196723,0.03970565781211519,-0.04888151286999863,-0.0038658956358982575,0.02161276382093898,0.10828107361418143,-0.3799745282480534,-0.09445113282024563,-0.03528441445679649,0.07305163681665301,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Fung02_annotations.txt,Chopin
325,154.92446786672988,0.09382376101975005,-0.034109906234545184,0.006796916233046168,-0.04229245131280387,0.098238283338618,0.05983716017555233,0.07077894751912028,-0.11308074596034658,0.10495756176234095,-0.5300089309621915,0.05962560059108526,-0.09410780133658818,0.09384933875874718,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/GORDEL02_annotations.txt,Chopin
325,173.1331913641176,0.06608624993540493,0.18375867182937428,0.20300362400656125,0.13831190289062167,0.19436085921993057,0.16444329738892718,0.1658084555512818,0.016788534331706528,0.10515319823755168,-0.5267209818635131,0.07491239475349867,-0.07579508698234855,0.06818529268934145,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/JiaRan_2009_02_annotations.txt,Chopin
325,180.43376276568844,0.09961276305160281,0.2775868479063611,0.16553997738325935,0.12120750931885843,0.1669804800127386,0.13633306701148806,0.055865322491151004,0.027988217625429728,0.03295230207563572,-0.4393423926573452,-0.02450898384259354,-0.06491689551577885,0.06828574574910606,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Katyukova02_annotations.txt,Chopin
325,181.41741425758397,0.10722216974986103,0.13927732232507997,-0.021726649114289804,0.09134038692675564,0.08460529292240956,0.0551187212494767,0.05538415393402635,-0.03885326530359534,-0.04082425308230643,-0.4203856847084796,-0.13826972995685946,0.07194326003093296,0.03171485649000846,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Knoll03M_annotations.txt,Chopin
325,165.16140398204277,0.10690294389957024,0.2429987152146911,-0.04034694722539351,-0.07949062995881001,-0.04712120584744928,-0.0449855032955553,-0.026688601051764235,-0.06529421160137738,0.002767859360217982,-0.3424652473050059,-0.08314806917356468,-0.051537890622653765,0.022263021661067778,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Kurz03M_annotations.txt,Chopin
325,174.54545454545453,0.09977822816082703,0.11092393374394664,0.05139334333798486,-0.013278220074851733,0.20046068273819487,0.06612409102505509,0.10025740807724548,0.005277059138271074,0.07714230663843262,-0.4760356971642227,0.016958861652048917,-0.15956034424012797,0.2106419622407722,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/LeeSH03M_annotations.txt,Chopin
325,165.66393965415003,0.14163245769462576,0.1481151468905122,0.06688249872144023,-0.012416262070187433,0.14362304575272586,0.08568953263477716,-0.0055274177898265225,0.009978963911281325,0.11570081489688826,-0.45590980041361817,0.006800147290364445,-0.13940087763213263,0.13048110373822303,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/MATSUM02_annotations.txt,Chopin
325,170.35122163119922,0.0798783834175297,0.3336109476949289,0.10344290777866331,0.17857488852194958,0.13146137970939853,0.07473602781707352,0.013083959923089142,0.053644571802314266,0.12043303255367188,-0.3453126011229382,-0.2031865838851218,0.09716702383409295,0.005710711309176622,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Richardson_2013_03M_annotations.txt,Chopin
325,179.29956624446737,0.16093345296439018,0.2298118230444972,0.10673256362002737,0.01045801724296324,-0.00444737953190577,0.15176051638677582,0.07792597048953391,0.01250286379792048,0.03181735638431615,-0.42473183057951736,-0.004238755697264388,-0.0537629676461922,-0.10714047395256965,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Sladek03M_annotations.txt,Chopin
325,163.69469847436542,0.202834688235467,0.383182085226149,0.10851884845973432,0.057021124009560165,0.0654607759306606,0.04134110369242914,0.014062237213407578,-0.0371824046745585,-0.06896879473276495,-0.3396061672465408,-0.010258809199751036,-0.06018820995589915,0.05435377559089639,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Yi03M_annotations.txt,Chopin
325,180.5640821927708,0.10291788257548261,0.15077567619156226,0.11144486602057627,0.0207903549341305,0.20609733541227246,0.04214854773246509,0.11986571358966043,0.0011674137799566214,0.07055495417192506,-0.48588551309253697,0.04662370654271069,-0.16330543157969787,0.2146786644259736,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/ZhangE03M_annotations.txt,Chopin
325,166.95652173913044,0.09900113158358277,0.21847766601795865,0.008386190434557208,0.005432006075095282,0.11646397744479098,-0.0032046533728888713,-0.13156506248233468,0.004140946571919221,0.1814291004490147,-0.3726200995842533,-0.12376806041528703,-0.07538211437019829,0.15317500888274346,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/ZhaoA03M_annotations.txt,Chopin
325,182.63422474053462,0.12511321047201626,0.23231504431541894,0.09502366353609962,-0.018483039700873723,0.12356282317327089,0.0667701261417065,-0.02434747223142348,-0.10562309355047994,-0.021055205731160397,-0.43144225260073854,0.024329234770945136,-0.17634604342961988,0.15366465810294075,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/4/Zuber02_annotations.txt,Chopin
168,124.3683770600449,0.16145571542475332,0.539857105443716,0.38816612885795215,0.25241424298234433,0.1401234851447623,0.03786439645878472,0.007836613531579812,0.005451755390226368,-0.023611793387819362,-0.297824246119403,-0.05570025578382657,-0.028912405817924484,0.039491294848669645,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/Bach02_annotations.txt,Chopin
168,100.56644047598272,0.16603278769996935,0.3275301095433796,0.26781792006685595,0.2790721483441103,0.16646713215420356,0.051407616973269336,0.020684157877368867,0.048088095716124796,0.13292326529773452,-0.3665331786622954,-0.14126307034890231,0.08938618697274475,0.04739019590127911,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/Feiner_2006_02_annotations.txt,Chopin
168,115.64481622111023,0.2232600483753709,0.4267479247867849,0.2584878779215025,0.2624029520111557,0.023018272221244734,-0.007803119606489548,-0.08082903800628773,-0.053504796531469376,0.012185970959539803,-0.27249365067068254,-0.21439768511203797,0.16803720429058938,-0.08436258524287857,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/KimEunhae04_annotations.txt,Chopin
168,113.02649152583807,0.2837958263495797,0.47165839286047284,0.3491265709190047,0.3642212755980512,0.17240006068852706,0.07076369610204808,0.014583661293700987,0.030874415375939723,0.06495939500762714,-0.2512952735146151,-0.21492300280421694,0.13454947533934478,0.050470131894084225,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/Koshoeva02_annotations.txt,Chopin
168,106.81896677574073,0.19627703204095015,0.433911703517307,0.23962815158218176,0.2605853011282468,0.05613962699986257,-0.000548238111085082,-0.04680409231476993,-0.01327480995712286,0.043130603369430275,-0.30872778049782423,-0.19400883849377065,0.13627996487929303,-0.049450107995590055,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/LIAO03_annotations.txt,Chopin
168,121.19926674443622,0.19303710435850968,0.5608281378560759,0.31320806835150755,0.24258694702060932,0.08088984928999055,0.015124358363912382,-0.05697297761256736,-0.06386459036556283,-0.024317508980352277,-0.15038743425428605,-0.27358299198219765,0.09250829065390558,-0.0252658126335894,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/LiA03M_annotations.txt,Chopin
168,117.67111218322444,0.29239458485014275,0.4691598351714156,0.234907802128531,0.14237113352791084,0.013001447470345205,-0.0754626589942052,-0.07961965346585022,-0.029801725146957142,0.02893065101934035,-0.25401147200693786,-0.1600410261976613,-0.011394075479436865,0.04408704778334156,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/LiC02M_annotations.txt,Chopin
168,110.1178077012723,0.26774532092360853,0.42357730679300404,0.16168991636335578,0.14088840889100118,0.0024961065079517637,-0.11138045264984875,-0.19236996913750673,-0.10866608266457613,-0.001015055576352328,-0.21096708648516327,-0.2506868499331172,0.05885981053062283,0.05954438645232257,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/Rozanski03_annotations.txt,Chopin
168,111.13920463228186,0.3015693971287703,0.6266168347174713,0.407226507044113,0.2331894550803286,-0.013515187187816623,-0.05534624902244864,-0.09585247408096696,-0.061644816605790284,-0.05882964434563647,-0.14775281824371028,-0.08329724407182432,0.06975364847377252,-0.20593593325613965,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/Tario02_annotations.txt,Chopin
168,135.89880069308407,0.24545219196220722,0.46711582067447055,0.3144409754751633,0.2153348797065178,0.058530262530870195,-0.09179710205475825,-0.04588974441107114,-0.08832438023300294,0.04282521184211164,-0.3438257843196803,-0.06879719980904239,0.02234658107852853,0.06514463261237721,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/USHIKI03_annotations.txt,Chopin
168,113.89024397188346,0.24151114810743057,0.5973210401078662,0.39380732103557914,0.28028044788628487,0.11531318044861505,-0.04427712671552857,-0.08391915515564663,-0.06615060821187488,0.0020330287229448738,-0.20743718429391808,-0.12001134281945168,0.028976294769871264,0.11054833982774964,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/5/ZhangW03M_annotations.txt,Chopin
116,85.01045982866198,0.10324281394640844,0.3477075159904894,0.2964205017943542,0.03875386372442686,-0.04887750815254792,0.003182715623191192,-0.0073195772864949864,-0.04226318125825536,0.04579415890988901,-0.3930531499837808,0.11891715637971022,-0.019786308718698967,-0.13713681785399925,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/7/ChenL02_annotations.txt,Chopin
116,89.58740520532639,0.14070158775958028,0.2574315356007469,0.0030428791222199734,-0.04889430566638272,0.021276504761531756,-0.015025482658331934,-0.03901023037309292,0.10211328283680304,0.14884783691844325,-0.29656603117783814,-0.1250806076762975,-0.09651645985322853,0.07253147542896697,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/7/Namirovsky02_annotations.txt,Chopin
116,84.13495246375174,0.07036889452915106,0.44572294194860684,0.11762929327959978,0.08698710320378623,0.15948449435515918,0.1475939548154817,0.10030593993152964,0.188704041755842,0.2698022169304642,-0.17725252477283998,-0.17238909579726702,-0.12544457784482466,0.09788726506285504,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/7/SINKEV03_annotations.txt,Chopin
377,175.5001755001738,0.15972559610802095,0.05525749633499532,0.10125766875617588,0.06344629122624917,0.0832387568696328,0.0950872309933334,0.08427652966946253,0.011178119546063773,0.2526197547077789,-0.4893637154629687,0.047625706810305486,-0.027054061988222855,0.025499940567808403,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/BENABD02_annotations.txt,Chopin
377,175.5001755001738,0.1608176462755643,0.08645745942860779,0.08132283870327789,0.040209376594098685,0.11219590049808977,0.05909189201353419,0.11460993494248636,0.017116189341639193,0.23421876221695478,-0.467158828786121,0.040600280432329,-0.08040273283187477,0.07924638697843167,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/Benabdallah02_annotations.txt,Chopin
377,173.33400741002765,0.16510953457068311,0.10286029406342004,-0.0752900469167418,0.033155513601826045,0.10050085569408412,0.03414406817066026,-0.09093337793205836,-0.004839395904531823,0.048130274922440056,-0.3808976932717638,-0.15509073677092508,0.021797951197197955,0.0787533495898431,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/CHOE01_annotations.txt,Chopin
377,161.84459681814556,0.19632380039988914,0.10338389523016758,0.03926938842204421,0.07964831869702295,0.15229838556529704,0.061172572994870535,-0.023536993106430804,0.013577464311112345,0.1978879194070413,-0.4242656375142877,-0.0673377143508965,-0.028724679609589406,0.12309580181846995,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/ChenJie03_annotations.txt,Chopin
377,194.66235813982144,0.15160049642732776,0.01931991938052001,0.013956722750414092,0.06289829837512442,0.095377470138277,0.0031888402069290417,0.007517621065327906,0.011251260431551937,0.031489776887611946,-0.48023705843055914,-0.02744909065389215,-0.001997838098132575,0.08644687008259887,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/FONG02_annotations.txt,Chopin
377,182.63422474055437,0.1687847856873659,0.10271954755430433,0.05846164493284469,0.09904600261055077,-0.004029827086756729,0.06777204823847745,0.04883070119885442,0.04498723525190739,0.031053091388080815,-0.45209689944683734,-0.03829793429819689,0.08203995234938623,-0.07912784941635619,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/Georgieva03_annotations.txt,Chopin
377,173.06652244456384,0.23285218500049246,0.20356844267799287,0.07098217819901866,0.04451851755619027,0.0022252152380420735,0.004962531957844289,0.018050752910170564,0.05660782734405446,0.022749838188644362,-0.36770169143679104,-0.07097972771579963,0.007515797214851922,-0.01651619598559206,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/IVLEVA02_annotations.txt,Chopin
377,158.47630317046577,0.26722666582811855,0.29568396256437485,0.2041712337304235,0.18670488843971936,0.15528155831775506,0.11527186068977163,0.12954735436852424,0.062355019708378166,0.17142787967282372,-0.4077029821712179,-0.03480883601737665,-0.029361942767005322,0.03743398041103689,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/Kwok02_annotations.txt,Chopin
377,158.89662185781714,0.14583903112248356,0.2604764025340408,0.062179794640935884,0.08670962800994551,0.08151792365274256,-0.039115970231492006,-0.08089490067944433,0.04424881728156797,0.09948384729002215,-0.3298769478401939,-0.15883058838092995,-0.005322508378390352,0.12342614331378665,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/KyykhynenT09M_annotations.txt,Chopin
377,160.45741059179414,0.14474117788896385,0.09941546358577191,-0.05323857186292616,0.02739022086387158,0.11209639418983018,-0.06184021885069335,-0.03959517568495219,0.01846832670414963,0.13010620115490207,-0.39281000486271683,-0.12065818850568279,-0.011745636511716851,0.16649217027698965,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/LeeEunjin02_annotations.txt,Chopin
377,173.3340074100241,0.19310538134794294,0.2653740210025907,0.002830051302246784,-0.04084141633311708,0.08554693349440659,-0.01864430922023324,-0.07197821734123744,-0.025575520933030085,0.14243858807310014,-0.2971912026787399,-0.1459750681102208,-0.1256410061791732,0.17106686537948637,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/LeeHwakyu02_annotations.txt,Chopin
377,176.60382023496538,0.1534115151090355,0.09348324409968582,0.0029060012866572163,-0.03583809720852411,0.09941407203200356,-0.026628001765399867,-0.01029838302182876,0.08112184971498747,0.14803643194365193,-0.444439667308798,-0.02185913003058894,-0.10494242796639537,0.1584117526054761,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/LeeJisun02_annotations.txt,Chopin
377,181.52746283603784,0.1543144548395308,0.05550039876223341,0.027658613736186388,0.08592125378157998,0.06373232878734725,-0.051498481014800486,0.03662037225685651,0.04188913106343959,0.07431990193569031,-0.4755573847084814,-0.04383434121134602,0.04280230819629,0.04987944849921124,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/LiuLangning02_annotations.txt,Chopin
377,167.5635973670177,0.2555141061438525,0.31073008688323833,0.13690652604624434,0.11124934185064905,0.14753891234398048,0.05577546395137413,0.04243329652657397,0.05255727976201775,0.16209349818743615,-0.35897239592522573,-0.10265461172290552,-0.05198286032558536,0.10850470082038452,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/Lou03M_annotations.txt,Chopin
377,190.80722586964427,0.16736677972386313,0.36387332099565123,0.2627367422245688,0.2734539933330582,0.20921895234014895,0.10730803364641045,0.09481275308365891,0.08767014703447588,0.09267839681349724,-0.38212614524137706,-0.0793296231240563,0.05630835554847979,0.05481291586081641,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Chopin/Etudes_op_10/8/LuEric03M_annotations.txt,Chopin
