path,split,n_notes,keep_rate,collision_rate,wrap_rate,onset_mae_ms,onset_max_ms,velocity_exact_rate,residual_sigma_ms
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/2/Kavalerova02.mid,all,1366,1.0,0.0,0.0007320644216691069,2.2987221373443137e-07,1.7961809817279573e-06,1.0,15.416903442751119
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/2/MERJAN02.mid,all,1467,0.9993183367416496,0.0006816632583503749,0.0006816632583503749,2.40039786909684e-07,2.0291963664931245e-06,1.0,15.377893124896934
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/2/ParkJ02.mid,all,1367,1.0,0.0,0.0,1.998076984691936e-07,1.5163266198214842e-06,1.0,13.20168369030503
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/2/Shi01.mid,all,1373,0.9992716678805535,0.0007283321194464676,0.0007283321194464676,2.1576425806896038e-07,2.6772681849251967e-06,1.0,14.337614307213252
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/2/Shi02.mid,all,1359,1.0,0.0,0.0007358351729212656,2.004490139574461e-07,1.7213892533618491e-06,1.0,13.012615724737586
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/2/TOIVIO02.mid,all,1408,1.0,0.0,0.0007102272727272727,2.2658456395208493e-07,1.607560307093081e-06,1.0,14.75074691608366
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/2/YeSijing03.mid,all,1322,1.0,0.0,0.0,1.7116498133123077e-07,1.550361616864393e-06,1.0,11.543292974302739
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/3/SunMeiting08.mid,all,1931,0.988089073019161,0.011910926980838944,0.006214396685655101,1.4668849487173439e-06,1.7610801705814083e-05,1.0,102.02608145771423
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/ADIG02.mid,all,2272,0.9991197183098591,0.0008802816901408451,0.0017605633802816902,2.3147414729310826e-07,1.6696262150617258e-06,1.0,15.435599392586708
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Arciglione04.mid,all,2264,1.0,0.0,0.001325088339222615,2.7945091952794614e-07,2.1380230919021415e-06,1.0,19.605403979100718
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/BLINOV03.mid,all,2284,0.9995621716287215,0.00043782837127845885,0.0008756567425569177,2.4689137927806195e-07,1.988368580896349e-06,1.0,17.162288481543143
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Day02.mid,all,2204,0.9995462794918331,0.00045372050816696913,0.0009074410163339383,2.3656433669965679e-07,1.8018226910498925e-06,1.0,16.351283834637417
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Duepree02.mid,all,2231,1.0,0.0,0.0008964589870013447,2.13724551141971e-07,1.5718626400484936e-06,1.0,14.844441747261882
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Duepree06M.mid,all,2239,1.0,0.0,0.00044662795891022776,2.0328034985620846e-07,1.6751329212638666e-06,1.0,14.406830551344509
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Dulu02.mid,all,2238,1.0,0.0,0.0,2.2786016088557049e-07,2.0503705400187755e-06,1.0,15.493164173348044
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/EVSTIO02.mid,all,2212,1.0,0.0,0.0009041591320072332,2.7237619480130806e-07,1.9150689922753372e-06,1.0,17.775612542549723
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Fung02.mid,all,2238,0.9995531724754245,0.00044682752457551384,0.0017873100983020554,2.606672765878919e-07,1.730882104311604e-06,1.0,17.024730330295352
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/GORDEL02.mid,all,2244,0.999554367201426,0.000445632798573975,0.00089126559714795,2.8287850459592593e-07,1.708500008135161e-06,1.0,18.49578819455597
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/JiaRan_2009_02.mid,all,2228,1.0,0.0,0.0008976660682226212,2.1054926974313457e-07,1.5532748420810094e-06,1.0,14.60688240577366
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Katyukova02.mid,all,2218,1.0,0.0,0.0004508566275924256,2.571217753821141e-07,1.6908963118567044e-06,1.0,17.64733717288672
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Knoll03M.mid,all,2254,1.0,0.0,0.00044365572315882877,2.288732959134469e-07,1.6854606599281396e-06,1.0,15.258214104477851
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Kurz03M.mid,all,2367,0.9983100971694128,0.0016899028305872412,0.0,2.3519388374133965e-07,2.019305611611344e-06,1.0,16.415792656261992
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/LeeSH03M.mid,all,2230,0.9995515695067264,0.0004484304932735426,0.0,2.3721691546919726e-07,1.6797088164821616e-06,1.0,15.927540966694579
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/MATSUM02.mid,all,2230,0.9991031390134529,0.0008968609865470852,0.0017937219730941704,2.815266001935643e-07,2.361662865268954e-06,1.0,19.07026112339461
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Richardson_2013_03M.mid,all,2306,1.0,0.0,0.0004336513443191674,2.5523293331807203e-07,1.6145804693223909e-06,1.0,16.922943314103392
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Sladek03M.mid,all,2271,1.0,0.0,0.001321003963011889,2.4632272774502116e-07,2.5427482341910945e-06,1.0,16.456870718458404
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Yi03M.mid,all,2235,0.9982102908277405,0.0017897091722595079,0.00044742729306487697,2.5889115475224966e-07,2.080632555134798e-06,1.0,17.357513077386187
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/ZhangE03M.mid,all,2183,0.9995419147961521,0.0004580852038479157,0.0,2.508053184628365e-07,1.7588206446816912e-06,1.0,16.045897800901987
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/ZhaoA03M.mid,all,2283,1.0,0.0,0.0017520805957074025,2.608540115908962e-07,1.7630554793868214e-06,1.0,16.80830127420267
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/4/Zuber02.mid,all,2222,1.0,0.0,0.00045004500450045,2.2891307279863013e-07,1.978790464818303e-06,1.0,15.593428597426325
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/Bach02.mid,all,1659,0.9969861362266426,0.0030138637733574444,0.0006027727546714888,4.260204965569957e-07,3.057095909753116e-06,1.0,29.360911019449148
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/Feiner_2006_02.mid,all,1620,0.9969135802469136,0.0030864197530864196,0.001851851851851852,5.585791261568381e-07,3.998195552412653e-06,1.0,37.64708229642197
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/KimEunhae04.mid,all,1622,0.9975339087546239,0.002466091245376079,0.006165228113440197,5.100578997306158e-07,3.820815663857502e-06,1.0,34.12947603264668
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/Koshoeva02.mid,all,1615,0.9969040247678018,0.0030959752321981426,0.0030959752321981426,5.379086924585969e-07,5.5825495337558095e-06,1.0,37.36541950920333
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/LIAO03.mid,all,1617,0.9975262832405689,0.0024737167594310453,0.0055658627087198514,5.295608803228037e-07,3.9597267686986015e-06,1.0,35.528426548419766
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/LiA03M.mid,all,1618,0.9987639060568603,0.0012360939431396785,0.0006180469715698393,5.042894333971682e-07,3.8111664935058798e-06,1.0,32.11577296537508
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/LiC02M.mid,all,1607,0.9975108898568762,0.002489110143123833,0.0043559427504667085,5.435010808158211e-07,4.268670750207093e-06,1.0,36.08345788955323
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/Rozanski03.mid,all,1620,0.9975308641975309,0.0024691358024691358,0.0049382716049382715,5.51388433944037e-07,4.553783128358191e-06,1.0,37.1679018438711
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/Tario02.mid,all,1671,0.997606223818073,0.0023937761819269898,0.0023937761819269898,5.38890306201099e-07,3.857095975945413e-06,1.0,36.32395015272036
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/USHIKI03.mid,all,1552,1.0,0.0,0.0032216494845360823,4.5853439697796447e-07,3.056648267829587e-06,1.0,29.892893544605958
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/5/ZhangW03M.mid,all,1650,0.9993939393939394,0.0006060606060606061,0.005454545454545455,5.325492236898052e-07,3.4682727800827706e-06,1.0,35.582126147266756
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/7/ChenL02.mid,all,1717,0.9271986022131625,0.0728013977868375,0.0029120559114735,8.488893514470469e-07,3.3527172149661055e-06,1.0,49.285524675700984
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/7/Namirovsky02.mid,all,1765,0.9376770538243626,0.06232294617563739,0.00793201133144476,7.83675160380277e-07,3.54966545046409e-06,1.0,46.836973194522606
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/7/SINKEV03.mid,all,1788,0.9256152125279642,0.0743847874720358,0.0016778523489932886,8.558870658208881e-07,2.8471589530454366e-06,1.0,48.65275737051472
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/BENABD02.mid,all,2345,0.9991471215351813,0.0008528784648187633,0.0017057569296375266,2.8248417466755045e-07,2.4956250399554847e-06,1.0,18.275111022152306
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Benabdallah02.mid,all,2328,1.0,0.0,0.000859106529209622,2.642790885339173e-07,3.1706832714917255e-06,1.0,18.18219020409364
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/CHOE01.mid,all,2356,0.9995755517826825,0.00042444821731748726,0.001697792869269949,2.770672805038105e-07,2.72603983830777e-06,1.0,18.469049883846385
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/ChenJie03.mid,all,2318,1.0,0.0,0.0012942191544434857,3.191385223763196e-07,3.5456650948617607e-06,1.0,20.492721610235293
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/FONG02.mid,all,2333,0.9995713673381912,0.0004286326618088298,0.002571795970852979,2.721360383624087e-07,1.7341932334602461e-06,1.0,17.60949027347421
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Georgieva03.mid,all,2354,0.9995751911639762,0.0004248088360237893,0.0033984706881903144,2.989777641285796e-07,2.498358409042112e-06,1.0,19.396117446582487
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/IVLEVA02.mid,all,2304,0.9982638888888888,0.001736111111111111,0.004340277777777778,3.374756703104539e-07,3.528959791054831e-06,1.0,21.723825337735228
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Kwok02.mid,all,2331,0.9982839982839983,0.001716001716001716,0.000429000429000429,3.030899647053211e-07,6.171603672555648e-06,1.0,21.589562224634122
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/KyykhynenT09M.mid,all,2351,0.9995746490854955,0.0004253509145044662,0.0008507018290089324,2.5382236006366513e-07,2.328931714146165e-06,1.0,17.656847873981537
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/LeeEunjin02.mid,all,2327,0.9995702621400946,0.0004297378599054577,0.0004297378599054577,2.854144205087699e-07,2.576626911832136e-06,1.0,18.393393770613855
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/LeeHwakyu02.mid,all,2319,1.0,0.0,0.0008624407072013799,2.803425075642581e-07,2.681090904843586e-06,1.0,18.488999866995112
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/LeeJisun02.mid,all,2306,1.0,0.0,0.0017346053772766695,2.8538082892096507e-07,2.5049047280845116e-06,1.0,18.041143730838733
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/LiuLangning02.mid,all,2324,0.9995697074010327,0.0004302925989672978,0.0008605851979345956,3.077410567268293e-07,2.328434334231133e-06,1.0,19.401824035848403
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Lou03M.mid,all,2327,0.9995702621400946,0.0004297378599054577,0.0,2.78164023485982e-07,5.842821337864734e-06,1.0,20.642305594695348
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/LuEric03M.mid,all,2330,0.9995708154506437,0.00042918454935622315,0.0017167381974248926,2.406372586976403e-07,2.6920332629742916e-06,1.0,16.27824728192166
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Masycheva02.mid,all,2356,0.9974533106960951,0.0025466893039049238,0.0025466893039049238,2.811025035230794e-07,3.6069156550411208e-06,1.0,18.87152086940647
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,all,2339,0.9995724668661822,0.00042753313381787086,0.0008550662676357417,3.1526090675431533e-07,3.21533377700689e-06,1.0,19.991101151525683
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/ParkH02.mid,all,2365,0.9978858350951374,0.0021141649048625794,0.0012684989429175475,2.700599936955524e-07,2.743206550803734e-06,1.0,18.09050625380599
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Rizikov03M.mid,all,2331,0.9995709995709996,0.000429000429000429,0.000429000429000429,2.610353867605438e-07,3.5901734918297734e-06,1.0,18.16445024908002
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/SCHU03.mid,all,2311,0.9995672868887927,0.00043271311120726956,0.0021635655560363477,2.589024792096127e-07,1.668079896433028e-06,1.0,16.627532874520874
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Sekino03.mid,all,2320,0.9995689655172414,0.0004310344827586207,0.0034482758620689655,2.7248356857072624e-07,2.2363053631124785e-06,1.0,18.52140762109437
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Shilyaev02.mid,all,2351,0.9987239472564866,0.0012760527435133986,0.0012760527435133986,3.0767615254893005e-07,2.0810961842698816e-06,1.0,19.58795713171043
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Soukhovetski02.mid,all,2321,0.998707453683757,0.0012925463162429987,0.0012925463162429987,2.8627599738806066e-07,2.4087427608066037e-06,1.0,18.94563363896195
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Tak02.mid,all,2352,0.9995748299319728,0.00042517006802721087,0.0008503401360544217,2.795795397850251e-07,2.4933797249104828e-06,1.0,17.7800744002627
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Tetzloff02.mid,all,2264,0.9986749116607774,0.001325088339222615,0.00044169611307420494,3.065640961341752e-07,2.779017904686043e-06,1.0,21.098202916162535
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Tetzloff07M.mid,all,2239,1.0,0.0,0.0031263957123715946,3.3821727194094653e-07,3.6529996805256815e-06,1.0,21.327066658698072
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/YOU02.mid,all,2343,0.9995731967562953,0.0004268032437046522,0.0008536064874093043,3.17148096578601e-07,3.4829668038582895e-06,1.0,21.142465689282087
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_10/8/Zhou03M.mid,all,2316,0.9995682210708118,0.0004317789291882556,0.0004317789291882556,2.6494265299857394e-07,2.100762230838882e-06,1.0,17.107699189902362
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/1/Erice03.mid,all,2222,0.9900990099009901,0.009900990099009901,0.00765076507650765,7.238864749647427e-07,1.4113425095274579e-05,1.0,53.0301243834206
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/1/LeeN03M.mid,all,2066,0.9970958373668926,0.002904162633107454,0.003872216844143272,7.040831685276812e-07,6.70499389343604e-06,1.0,46.512685740011946
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/1/TongB02M.mid,all,1937,0.996386164171399,0.0036138358286009293,0.006711409395973154,8.300432332422375e-07,5.318725015968084e-06,1.0,49.494209770145666
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/1/TuanS04M.mid,all,1978,0.9949443882709808,0.005055611729019211,0.003538928210313448,7.481705879795051e-07,1.1595233218031353e-05,1.0,50.95555814638769
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/1/Wong03M.mid,all,2110,0.9966824644549763,0.0033175355450236967,0.004739336492890996,7.034692827062581e-07,7.041222715997719e-06,1.0,45.48286142637735
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Ahn02.mid,all,3638,0.9967014843320505,0.003298515667949423,0.0021990104452996153,4.7681215974493545e-07,4.51504433840455e-06,1.0,32.54505598401558
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/DANILO02.mid,all,3653,0.9989050095811661,0.0010949904188338351,0.0005474952094169176,4.835707790080839e-07,4.242679096932989e-06,1.0,32.361600941934036
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Goh01.mid,all,3657,0.9989062072737216,0.0010937927262783702,0.0005468963631391851,4.554596155474226e-07,4.545711362879956e-06,1.0,29.469496467821333
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Guo02M.mid,all,3615,0.9986168741355463,0.0013831258644536654,0.0013831258644536654,4.559061714371543e-07,4.721556479125866e-06,1.0,31.648585998788135
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid,all,3648,0.9986293859649122,0.0013706140350877192,0.0030153508771929823,4.78279729086235e-07,3.381131818969152e-06,1.0,32.03011151069094
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/McNamara03.mid,all,3701,0.9967576330721427,0.0032423669278573357,0.0016211834639286678,4.7079337586522463e-07,3.517271807140787e-06,1.0,30.195181196155474
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Ozel05M.mid,all,3527,0.9994329458463284,0.0005670541536716756,0.0008505812305075135,4.950243790184929e-07,8.591456435169675e-06,1.0,33.07110371918868
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Shelest01.mid,all,3738,0.9975922953451043,0.002407704654895666,0.00026752273943285177,4.907033897004292e-07,8.691472430655267e-06,1.0,33.36008884708109
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Shybayeva01.mid,all,3544,0.9980248306997742,0.0019751693002257337,0.0002821670428893905,5.14661172276783e-07,8.165244480551337e-06,1.0,34.73396530059385
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/WangA03M.mid,all,3386,1.0,0.0,0.0005906674542232723,4.325560669433844e-07,3.925293867723667e-06,1.0,29.529036819699044
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Zagalskaia03.mid,all,3504,0.9997146118721462,0.00028538812785388126,0.001141552511415525,5.028041489561805e-07,6.143324071672396e-06,1.0,34.15602214290091
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/10/Zhao02.mid,all,3523,0.9988646040306557,0.0011353959693443088,0.0008515469770082316,5.184006178441471e-07,5.248892875897582e-06,1.0,33.77134547873591
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/11/ChenS02.mid,all,3218,0.9993784959602238,0.0006215040397762585,0.003418272218769422,5.068065203422393e-07,2.768317131085496e-06,1.0,32.44913577129163
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/11/Gorucan02.mid,all,3272,0.9978606356968215,0.002139364303178484,0.008557457212713936,5.747894380964524e-07,3.2896991797315422e-06,1.0,37.49162785377927
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Chopin/Etudes_op_25/11/Guzman04.mid,all,3506,0.9951511694238449,0.004848830576155163,0.0019965772960638907,5.397118658557072e-07,2.545164079492679e-06,1.0,33.46746162503049
